Material Name;Material Type;End time;Route;Weight;Length;Thickness;Width;Grade;Quality Status;Seg No;Seg from;Seg to;CCM.TD. Heat counter Value;CCM.TD. Temperature liquidus Value;CCM.TD. Temperature liquidus Dynaphase Value;CCM.TD. TD internals type Value;CCM.TD. Slag powder Value;CCM.TD. Stopper Type Value;CCM.TD. Steel weight in tundish Value;CCM.TD. Tundish inflow Value;CCM.TD. Stopper Last Position Value;CCM.TD. Stopper position max Value;CCM.TD. Stopper position min Value;CCM.TD. Stopper pos chg max segment Value;CCM.TD. Stopper position chg 10 s Value;CCM.TD. Stopper position slab chg Value;CCM.TD. Superheat Value;CCM.TD. Temperature tundish Value;CCM.SEN. SEN Type Value;CCM.SEN. Immersion depth Value;CCM.MD. Level average Value;CCM.MD. Level change (max-min) Value;CCM.MD. Level std_dev Value;CCM.MD. Level std_dev west Value;CCM.MD. Level std_dev east Value;CCM.MD. Mold width Value;CCM.MIX. Concentration factor Value;CCM.STR. Speed - Mold avg Value;CCM.STR. Throughput Value;CCM.SLAB. Slab counter heat Value;CCM.SLAB. Slab counter sequence Value
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;432;43,1;43,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;433;43,2;43,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;434;43,3;43,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;435;43,4;43,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;436;43,5;43,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;437;43,6;43,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;438;43,7;43,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;439;43,8;43,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;440;43,9;44,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;441;44,0;44,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;442;44,1;44,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;443;44,2;44,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;444;44,3;44,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;445;44,4;44,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;446;44,5;44,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;447;44,6;44,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;448;44,7;44,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;449;44,8;44,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;450;44,9;45,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;451;45,0;45,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;452;45,1;45,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;453;45,2;45,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;454;45,3;45,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;455;45,4;45,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;456;45,5;45,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;457;45,6;45,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;458;45,7;45,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;459;45,8;45,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;460;45,9;46,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;461;46,0;46,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;462;46,1;46,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;463;46,2;46,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;464;46,3;46,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;465;46,4;46,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;466;46,5;46,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;467;46,6;46,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;468;46,7;46,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;469;46,8;46,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;470;46,9;47,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;471;47,0;47,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;472;47,1;47,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;473;47,2;47,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;474;47,3;47,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;475;47,4;47,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;476;47,5;47,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;477;47,6;47,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;478;47,7;47,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;479;47,8;47,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;480;47,9;48,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;481;48,0;48,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;482;48,1;48,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;483;48,2;48,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;484;48,3;48,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;485;48,4;48,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;486;48,5;48,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;487;48,6;48,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;488;48,7;48,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;489;48,8;48,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;490;48,9;49,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;491;49,0;49,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;492;49,1;49,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;493;49,2;49,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;494;49,3;49,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;495;49,4;49,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;496;49,5;49,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;497;49,6;49,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;498;49,7;49,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;499;49,8;49,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;500;49,9;50,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;501;50,0;50,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;502;50,1;50,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;503;50,2;50,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;504;50,3;50,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;505;50,4;50,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;506;50,5;50,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;507;50,6;50,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;508;50,7;50,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;509;50,8;50,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;510;50,9;51,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;511;51,0;51,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;1;0,0;0,1;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,15;72,40;72,90;71,90;1,00;0,80;0,30;42.0;1497.0;Product 1;166.0;803,19;3,70;1,00;1,00;1,20;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;2;0,1;0,2;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,15;72,50;72,90;71,90;1,00;0,80;0,30;42.0;1497.0;Product 1;166.0;803,16;3,70;1,00;1,00;1,20;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;3;0,2;0,3;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,15;72,50;72,90;71,90;1,00;0,80;0,30;42.0;1497.0;Product 1;166.0;803,14;3,70;1,00;1,00;1,20;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;4;0,3;0,4;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,15;72,50;72,90;71,90;1,00;0,80;0,30;42.0;1497.0;Product 1;166.0;803,12;3,70;1,00;1,00;1,20;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;5;0,4;0,5;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,15;72,50;72,90;71,90;1,00;0,80;0,30;42.0;1497.0;Product 1;166.0;803,10;3,70;1,00;1,00;1,20;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;6;0,5;0,6;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,15;72,50;72,90;72,00;0,90;0,80;0,30;42.0;1497.0;Product 1;166.0;803,10;3,70;1,00;1,00;1,20;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;7;0,6;0,7;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,15;72,50;72,90;72,00;0,90;0,80;0,30;42.0;1497.0;Product 1;166.0;803,12;3,70;1,00;1,00;1,20;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;8;0,7;0,8;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,15;72,50;72,90;72,00;0,90;0,80;0,30;42.0;1497.0;Product 1;166.0;803,13;3,70;1,00;1,00;1,20;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;9;0,8;0,9;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,15;72,50;72,90;72,00;0,90;0,80;0,30;42.0;1497.0;Product 1;166.0;803,14;3,70;1,00;1,00;1,20;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;10;0,9;1,0;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,16;72,50;72,90;72,00;0,90;0,80;0,30;42.0;1497.0;Product 1;166.0;803,14;3,70;1,00;1,00;1,20;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;11;1,0;1,1;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,15;72,50;72,90;72,00;0,90;0,80;0,30;42.0;1497.0;Product 1;166.0;803,13;2,80;1,00;0,70;0,60;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;12;1,1;1,2;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,15;72,40;72,90;72,00;0,90;0,80;0,30;42.0;1497.0;Product 1;166.0;803,13;2,80;1,00;0,70;0,60;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;13;1,2;1,3;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,16;72,40;72,90;72,00;0,90;0,80;0,30;42.0;1497.0;Product 1;166.0;803,13;2,80;0,80;0,70;0,60;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;14;1,3;1,4;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,16;72,40;72,90;72,00;0,90;0,80;0,30;42.0;1497.0;Product 1;166.0;803,15;2,80;0,80;0,70;0,60;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;15;1,4;1,5;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,17;72,40;73,00;72,00;1,00;1,00;0,30;42.0;1497.0;Product 1;166.0;803,16;3,10;0,80;0,70;1,10;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;16;1,5;1,6;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,17;72,40;73,00;72,00;1,00;1,00;0,30;42.0;1497.0;Product 1;166.0;803,16;3,10;0,80;0,70;1,10;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;17;1,6;1,7;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,17;72,40;73,00;72,00;1,00;1,00;0,30;42.0;1497.0;Product 1;166.0;803,17;3,10;0,80;0,70;1,10;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;18;1,7;1,8;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,17;72,40;73,00;72,00;1,00;1,00;0,30;42.0;1497.0;Product 1;166.0;803,19;3,10;0,80;0,70;1,10;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;19;1,8;1,9;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,17;72,40;73,00;72,00;1,00;1,00;0,30;42.0;1497.0;Product 1;166.0;803,20;3,10;0,20;0,00;1,10;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;20;1,9;2,0;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,17;72,40;73,00;72,00;1,00;1,00;0,30;42.0;1497.0;Product 1;166.0;803,20;3,10;0,90;0,00;1,10;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;21;2,0;2,1;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,16;72,40;73,00;72,00;1,00;1,00;0,30;42.0;1497.0;Product 1;166.0;803,20;3,10;0,90;0,00;1,10;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;22;2,1;2,2;7.0;1455.0;1460.0;No controller;Yes;T2;20,7;2,17;72,40;73,00;72,00;1,00;1,00;0,30;42.0;1497.0;Product 1;166.0;803,21;3,10;0,90;0,00;1,10;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;23;2,2;2,3;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,17;72,30;73,00;71,90;1,10;1,00;0,30;41.0;1496.0;Product 1;166.0;803,24;3,10;0,90;0,00;1,10;1034.0;0,000;1,51;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;24;2,3;2,4;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,17;72,30;73,00;71,90;1,10;1,00;0,30;41.0;1496.0;Product 1;166.0;803,25;3,10;0,90;0,00;1,10;1034.0;0,000;1,52;2,43;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;25;2,4;2,5;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,17;72,30;73,00;71,90;1,10;1,00;0,30;41.0;1496.0;Product 1;166.0;803,25;3,10;0,90;0,00;1,10;1034.0;0,000;1,52;2,44;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;26;2,5;2,6;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,17;72,40;73,00;71,90;1,10;1,00;0,30;41.0;1496.0;Product 1;166.0;803,21;3,10;0,90;0,00;1,10;1034.0;0,000;1,52;2,44;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;27;2,6;2,7;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,17;72,40;73,00;71,90;1,10;1,00;0,30;41.0;1496.0;Product 1;166.0;803,20;3,10;0,90;0,00;1,10;1034.0;0,000;1,52;2,44;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;28;2,7;2,8;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,17;72,40;73,00;71,90;1,10;1,00;0,30;41.0;1496.0;Product 1;166.0;803,20;3,10;0,90;0,00;1,10;1034.0;0,000;1,52;2,44;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;29;2,8;2,9;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,16;72,40;72,90;71,90;1,00;1,00;0,30;41.0;1496.0;Product 1;166.0;803,20;2,60;0,90;0,00;0,80;1034.0;0,000;1,52;2,44;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;30;2,9;3,0;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,16;72,40;72,90;71,90;1,00;1,00;0,30;41.0;1496.0;Product 1;166.0;803,19;2,60;0,90;0,00;0,80;1034.0;0,000;1,52;2,44;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;31;3,0;3,1;7.0;1455.0;1460.0;No controller;Yes;T2;20,8;2,17;72,40;72,90;71,90;1,00;1,00;0,30;41.0;1496.0;Product 1;166.0;803,19;2,70;0,90;0,80;0,90;1034.0;0,000;1,52;2,44;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;32;3,1;3,2;7.0;1455.0;1460.0;No controller;Yes;T2;20,9;2,17;72,40;72,90;71,90;1,00;1,00;0,30;41.0;1496.0;Product 1;166.0;803,21;2,70;0,90;0,80;0,90;1034.0;0,000;1,52;2,44;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;33;3,2;3,3;7.0;1455.0;1460.0;No controller;Yes;T2;20,9;2,16;72,40;72,90;71,90;1,00;1,00;0,30;41.0;1496.0;Product 1;166.0;803,22;4,00;1,10;0,90;1,30;1034.0;0,000;1,52;2,45;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;34;3,3;3,4;7.0;1455.0;1460.0;No controller;Yes;T2;20,9;2,16;72,40;72,90;71,90;1,00;1,00;0,30;41.0;1496.0;Product 1;166.0;803,22;4,00;1,10;0,90;1,30;1034.0;0,000;1,52;2,45;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;35;3,4;3,5;7.0;1455.0;1460.0;No controller;Yes;T2;20,9;2,17;72,40;72,90;71,90;1,00;1,00;0,30;41.0;1496.0;Product 1;166.0;803,20;4,00;1,10;0,90;1,30;1034.0;0,000;1,52;2,45;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;36;3,5;3,6;7.0;1455.0;1460.0;No controller;Yes;T2;20,9;2,17;72,50;73,00;71,80;1,20;1,20;0,30;41.0;1496.0;Product 1;166.0;803,17;4,40;1,20;0,90;1,50;1034.0;0,000;1,52;2,45;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;37;3,6;3,7;7.0;1455.0;1460.0;No controller;Yes;T2;20,9;2,17;72,50;73,00;71,80;1,20;1,20;0,30;41.0;1496.0;Product 1;166.0;803,16;4,40;1,20;0,90;1,50;1034.0;0,000;1,52;2,45;4.0;51.0
14;slab;2023-03-10 11:23:13;Route 1;18752;11,51;202,000;1034;720-1;OK;38;3,7;3,8;7.0;1455.0;1460.0;No controller;Yes;T2;20,9;2,17;72,50;73,00;71,80;1,20;1,20;0,30;41.0;1496.0;Product 1;166.0;803,17;4,40;1,20;0,90;1,50;1034.0;0,000;1,52;2,45;4.0;51.0
